Time,value
26-09-2021 14:39,0.0450
26-09-2021 14:44,0.0370
26-09-2021 14:49,0.0400
26-09-2021 14:54,0.0500
26-09-2021 14:59,0.0390
26-09-2021 15:04,0.0360
26-09-2021 15:09,-0.26
26-09-2021 15:14,0.0730
26-09-2021 15:19,0.0510
26-09-2021 15:24,0.0520
26-09-2021 15:29,0.0400
26-09-2021 15:34,0.0840
26-09-2021 15:39,0.0500
26-09-2021 15:44,0.0290
26-09-2021 15:49,0.0300
26-09-2021 15:54,0.0330
26-09-2021 15:59,0.0430
26-09-2021 16:04,0.0400
26-09-2021 16:09,-0.26
26-09-2021 16:14,0.0490
26-09-2021 16:19,0.0320
26-09-2021 16:24,0.0400
26-09-2021 16:29,0.0380
26-09-2021 16:34,0.0390
26-09-2021 16:39,0.0390
26-09-2021 16:44,0.0340
26-09-2021 16:49,0.0540
26-09-2021 16:54,0.0400
26-09-2021 16:59,0.0360
26-09-2021 17:04,0.0310
26-09-2021 17:09,0.0830
26-09-2021 17:14,0.0770
26-09-2021 17:19,0.0940
26-09-2021 17:24,0.0300
26-09-2021 17:29,0.0440
26-09-2021 17:34,0.0360
26-09-2021 17:39,0.0430
26-09-2021 17:44,0.0380
26-09-2021 17:49,0.0570
26-09-2021 17:54,0.0370
26-09-2021 17:59,0.0300
26-09-2021 18:04,0.0400
26-09-2021 18:09,0.0400
26-09-2021 18:14,0.0480
26-09-2021 18:19,0.0300
26-09-2021 18:24,0.0500
26-09-2021 18:29,0.0360
26-09-2021 18:34,0.0360
26-09-2021 18:39,-0.32
26-09-2021 18:45,0.0380
26-09-2021 18:50,0.0420
26-09-2021 18:55,0.0990
26-09-2021 19:00,0.0680
26-09-2021 19:05,0.0430
26-09-2021 19:10,0.0450
26-09-2021 19:15,0.0340
26-09-2021 19:20,0.0290
26-09-2021 19:25,0.0340
26-09-2021 19:30,0.0460
26-09-2021 19:35,0.0350
26-09-2021 19:40,0.0460
26-09-2021 19:45,0.0400
26-09-2021 19:50,0.0450
26-09-2021 19:55,0.0440
26-09-2021 20:00,0.0310
26-09-2021 20:05,0.0280
26-09-2021 20:10,0.0380
26-09-2021 20:15,0.0320
26-09-2021 20:20,0.0310
26-09-2021 20:25,0.101
26-09-2021 20:30,0.0420
26-09-2021 20:35,0.0390
26-09-2021 20:40,0.0290
26-09-2021 20:45,0.0240
26-09-2021 20:50,0.0350
26-09-2021 20:55,0.0340
26-09-2021 21:00,0.0290
26-09-2021 21:05,0.0240
26-09-2021 21:10,0.0350
26-09-2021 21:15,0.0270
26-09-2021 21:20,0.0320
26-09-2021 21:25,0.0350
26-09-2021 21:30,0.0330
26-09-2021 21:35,0.0480
26-09-2021 21:40,0.0320
26-09-2021 21:45,0.0290
26-09-2021 21:50,0.0240
26-09-2021 21:55,0.0310
26-09-2021 22:00,0.0240
26-09-2021 22:05,0.0340
26-09-2021 22:10,0.0230
26-09-2021 22:15,0.0220
26-09-2021 22:20,0.0300
26-09-2021 22:25,0.0940
26-09-2021 22:30,0.0670
26-09-2021 22:35,0.0360
26-09-2021 22:40,0.0310
26-09-2021 22:45,0.0290
26-09-2021 22:50,0.0220
26-09-2021 22:55,0.0240
26-09-2021 23:00,0.0300
26-09-2021 23:05,0.0270
26-09-2021 23:10,0.0240
26-09-2021 23:15,0.0210
26-09-2021 23:21,0.0230
26-09-2021 23:26,0.0280
26-09-2021 23:31,0.0280
26-09-2021 23:36,0.0240
26-09-2021 23:41,0.0250
26-09-2021 23:46,0.0220
26-09-2021 23:51,0.0230
26-09-2021 23:56,0.0270
27-09-2021 00:01,0.0210
27-09-2021 00:06,0.0220
27-09-2021 00:11,0.0210
27-09-2021 00:16,0.0230
27-09-2021 00:21,0.0230
27-09-2021 00:26,0.0240
27-09-2021 00:31,0.0240
27-09-2021 00:36,0.0240
27-09-2021 00:41,0.0240
27-09-2021 00:46,0.0230
27-09-2021 00:51,0.0210
27-09-2021 00:56,0.0230
27-09-2021 01:01,0.0930
27-09-2021 01:06,0.0470
27-09-2021 01:11,0.0250
27-09-2021 01:16,0.0240
27-09-2021 01:21,0.0240
27-09-2021 01:26,0.0210
27-09-2021 01:31,0.0180
27-09-2021 01:36,0.0200
27-09-2021 01:41,0.0200
27-09-2021 01:46,0.0210
27-09-2021 01:51,0.0210
27-09-2021 01:56,0.0210
27-09-2021 02:01,0.0210
27-09-2021 02:06,0.0210
27-09-2021 02:11,0.0180
27-09-2021 02:16,0.0220
27-09-2021 02:21,0.0190
27-09-2021 02:26,0.0190
27-09-2021 02:31,0.0220
27-09-2021 02:36,0.0180
27-09-2021 02:41,0.0190
27-09-2021 02:46,0.0170
27-09-2021 02:51,0.0170
27-09-2021 02:56,0.0200
27-09-2021 03:01,0.0190
27-09-2021 03:06,0.0200
27-09-2021 03:11,0.0190
27-09-2021 03:16,0.0170
27-09-2021 03:21,0.0170
27-09-2021 03:26,0.0170
27-09-2021 03:31,0.0170
27-09-2021 03:36,0.0170
27-09-2021 03:41,0.0170
27-09-2021 03:46,0.0180
27-09-2021 03:51,0.0210
27-09-2021 03:56,0.0170
27-09-2021 04:01,0.0190
27-09-2021 04:07,0.0180
27-09-2021 04:12,0.0180
27-09-2021 04:17,0.0170
27-09-2021 04:22,0.0190
27-09-2021 04:27,0.0200
27-09-2021 04:32,0.0900
27-09-2021 04:37,0.0450
27-09-2021 04:42,0.0280
27-09-2021 04:47,0.0230
27-09-2021 04:52,0.0220
27-09-2021 04:57,0.0200
27-09-2021 05:02,0.0180
27-09-2021 05:07,0.0210
27-09-2021 05:12,0.0170
27-09-2021 05:17,0.0190
27-09-2021 05:22,0.0170
27-09-2021 05:27,0.0180
27-09-2021 05:32,0.0280
27-09-2021 05:37,0.0220
27-09-2021 05:42,0.0220
27-09-2021 05:47,0.0200
27-09-2021 05:52,0.0190
27-09-2021 05:57,0.0200
27-09-2021 06:02,0.0170
27-09-2021 06:07,0.0240
27-09-2021 06:12,0.0220
27-09-2021 06:17,0.0230
27-09-2021 06:22,0.0300
27-09-2021 06:27,0.0310
27-09-2021 06:32,0.0170
27-09-2021 06:37,0.0170
27-09-2021 06:42,0.0220
27-09-2021 06:47,0.0220
27-09-2021 06:52,0.0220
27-09-2021 06:57,0.0340
27-09-2021 07:02,0.0320
27-09-2021 07:07,0.0250
27-09-2021 07:12,0.0690
27-09-2021 07:17,0.0610
27-09-2021 07:22,0.0530
27-09-2021 07:27,0.0320
27-09-2021 07:32,0.0280
27-09-2021 07:37,0.0250
27-09-2021 07:42,0.0320
27-09-2021 07:47,0.0350
27-09-2021 07:52,0.0310
27-09-2021 07:57,0.0290
27-09-2021 08:02,0.0240
27-09-2021 08:07,0.0300
27-09-2021 08:12,0.0260
27-09-2021 08:17,0.0250
27-09-2021 08:22,0.0280
27-09-2021 08:27,0.0300
27-09-2021 08:32,0.0240
27-09-2021 08:37,0.0280
27-09-2021 08:42,0.0290
27-09-2021 08:47,0.0310
27-09-2021 08:52,0.0830
27-09-2021 08:58,0.0360
27-09-2021 09:03,0.0270
27-09-2021 09:08,0.0280
27-09-2021 09:13,0.0280
27-09-2021 09:18,0.0250
27-09-2021 09:23,0.0300
27-09-2021 09:28,0.0220
27-09-2021 09:33,0.0290
27-09-2021 09:38,0.0210
27-09-2021 09:43,0.0220
27-09-2021 09:48,0.0250
27-09-2021 09:53,0.0290
27-09-2021 09:58,0.0290
27-09-2021 10:03,0.0290
27-09-2021 10:08,0.0560
27-09-2021 10:13,0.0570
27-09-2021 10:18,0.0620
27-09-2021 10:23,0.0380
27-09-2021 10:28,0.0440
27-09-2021 10:33,0.0690
27-09-2021 10:38,0.0900
27-09-2021 10:43,0.0500
27-09-2021 10:48,0.0340
27-09-2021 10:53,0.0290
27-09-2021 10:58,0.0250
27-09-2021 11:03,0.0240
27-09-2021 11:08,0.0220
27-09-2021 11:13,0.0220
27-09-2021 11:18,0.0280
27-09-2021 11:23,0.0250
27-09-2021 11:28,0.0270
27-09-2021 11:33,0.0240
27-09-2021 11:38,0.0240
27-09-2021 11:43,0.0260
27-09-2021 11:48,0.0270
27-09-2021 11:53,0.0290
27-09-2021 11:58,0.0370
27-09-2021 12:03,0.0280
27-09-2021 12:08,0.0310
27-09-2021 12:13,0.0300
27-09-2021 12:18,0.0300
27-09-2021 12:23,0.0280
27-09-2021 12:28,0.0220
27-09-2021 12:33,0.0330
27-09-2021 12:38,0.123
27-09-2021 12:43,0.0410
27-09-2021 12:48,0.0300
27-09-2021 12:53,0.0230
27-09-2021 12:58,0.0240
27-09-2021 13:03,0.0280
27-09-2021 13:08,0.0300
27-09-2021 13:13,0.0300
27-09-2021 13:18,0.0290
27-09-2021 13:23,0.0310
27-09-2021 13:28,0.0350
27-09-2021 13:34,0.0290
27-09-2021 13:39,0.0300
27-09-2021 13:44,0.0250
27-09-2021 13:49,0.121
27-09-2021 13:54,0.0400
27-09-2021 13:59,0.0310
27-09-2021 14:04,0.0260
27-09-2021 14:09,0.0280
27-09-2021 14:14,0.0220
27-09-2021 14:19,0.0300
27-09-2021 14:24,0.0280
27-09-2021 14:29,0.0220
27-09-2021 14:34,0.0280
27-09-2021 14:39,0.0240
27-09-2021 14:44,0.0280
27-09-2021 14:49,0.0260
27-09-2021 14:54,0.0310
27-09-2021 14:59,0.0250
27-09-2021 15:04,0.0280
27-09-2021 15:09,0.0260
27-09-2021 15:14,0.0240
27-09-2021 15:19,0.0240
27-09-2021 15:24,0.0270
27-09-2021 15:29,0.0260
27-09-2021 15:34,0.0320
27-09-2021 15:39,0.0320
27-09-2021 15:44,0.0280
27-09-2021 15:49,0.0280
27-09-2021 15:54,0.0340
27-09-2021 15:59,0.0310
27-09-2021 16:04,0.0240
27-09-2021 16:09,0.0290
27-09-2021 16:14,0.0300
27-09-2021 16:19,0.0740
27-09-2021 16:24,0.0420
27-09-2021 16:29,0.0330
27-09-2021 16:34,0.0320
27-09-2021 16:39,0.0310
27-09-2021 16:44,0.0280
27-09-2021 16:49,0.0290
27-09-2021 16:54,0.0310
27-09-2021 16:59,0.0320
27-09-2021 17:04,0.0290
27-09-2021 17:09,0.0310
27-09-2021 17:14,0.0420
27-09-2021 17:19,0.0450
27-09-2021 17:24,0.0440
27-09-2021 17:29,0.0380
27-09-2021 17:34,0.0380
27-09-2021 17:39,0.0460
27-09-2021 17:44,0.0460
27-09-2021 17:49,0.0590
27-09-2021 17:54,0.0360
27-09-2021 17:59,0.0440
27-09-2021 18:04,0.0400
27-09-2021 18:09,0.0510
27-09-2021 18:14,0.124
27-09-2021 18:19,0.0470
27-09-2021 18:24,0.0570
27-09-2021 18:30,0.0390
27-09-2021 18:35,0.0370
27-09-2021 18:40,0.0450
27-09-2021 18:45,0.0540
27-09-2021 18:50,0.0420
27-09-2021 18:55,0.0510
27-09-2021 19:00,0.0730
27-09-2021 19:05,0.0540
27-09-2021 19:10,0.0360
27-09-2021 19:15,0.0390
27-09-2021 19:20,0.0320
27-09-2021 19:25,0.0330
27-09-2021 19:30,0.0450
27-09-2021 19:35,0.0940
27-09-2021 19:40,0.0790
27-09-2021 19:45,0.0390
27-09-2021 19:50,0.0360
27-09-2021 19:55,0.0370
27-09-2021 20:00,0.0370
27-09-2021 20:05,0.0350
27-09-2021 20:10,0.0370
27-09-2021 20:15,0.0330
27-09-2021 20:20,0.0290
27-09-2021 20:25,0.0320
27-09-2021 20:30,0.0300
27-09-2021 20:35,0.0340
27-09-2021 20:40,0.0340
27-09-2021 20:45,0.0300
27-09-2021 20:50,0.0290
27-09-2021 20:55,0.0330
27-09-2021 21:00,0.0320
27-09-2021 21:05,0.0350
27-09-2021 21:10,0.0320
27-09-2021 21:15,0.0290
27-09-2021 21:20,0.0300
28-09-2021 04:17,0.0650
28-09-2021 04:22,0.0480
28-09-2021 04:27,0.0420
28-09-2021 04:32,0.0390
28-09-2021 04:37,0.109
28-09-2021 04:42,0.113
28-09-2021 04:47,0.0450
28-09-2021 04:52,0.0370
28-09-2021 04:57,0.0380
28-09-2021 05:02,0.0420
28-09-2021 05:07,0.107
28-09-2021 05:12,0.0910
28-09-2021 05:17,0.107
28-09-2021 05:22,0.103
28-09-2021 05:27,0.101
28-09-2021 05:32,0.0420
28-09-2021 05:37,0.0410
28-09-2021 05:42,0.122
28-09-2021 05:47,0.121
28-09-2021 05:52,0.0420
28-09-2021 05:57,0.0400
28-09-2021 06:02,0.0400
28-09-2021 06:07,0.0430
28-09-2021 06:12,0.0390
28-09-2021 06:17,0.118
28-09-2021 06:22,0.113
28-09-2021 06:27,0.109
28-09-2021 06:32,0.103
28-09-2021 06:37,0.0450
28-09-2021 06:42,0.113
28-09-2021 06:47,0.0980
28-09-2021 06:52,0.0780
28-09-2021 06:57,0.0510
28-09-2021 07:02,0.0450
28-09-2021 07:07,0.119
28-09-2021 07:12,0.0450
28-09-2021 07:17,-0.23
28-09-2021 07:22,0.0440
28-09-2021 07:27,0.118
28-09-2021 07:32,0.103
28-09-2021 07:37,0.0450
28-09-2021 07:42,0.0380
28-09-2021 07:47,0.0430
28-09-2021 07:52,0.0390
28-09-2021 07:57,0.0380
28-09-2021 08:02,0.112
28-09-2021 08:07,0.100
28-09-2021 08:12,0.0460
28-09-2021 08:17,0.0400
28-09-2021 08:22,-0.23
28-09-2021 08:27,0.0380
28-09-2021 08:32,0.0360
28-09-2021 08:37,0.0370
28-09-2021 08:42,0.0350
28-09-2021 08:47,0.117
28-09-2021 08:53,0.0750
28-09-2021 08:58,0.0410
28-09-2021 09:03,0.0400
28-09-2021 09:08,0.0340
28-09-2021 09:13,0.0350
28-09-2021 09:18,0.0390
28-09-2021 09:23,0.0680
28-09-2021 09:28,0.0370
28-09-2021 09:33,0.0390
28-09-2021 09:38,0.103
28-09-2021 09:43,0.127
28-09-2021 09:48,0.104
28-09-2021 09:53,0.0370
28-09-2021 09:58,0.0390
28-09-2021 10:03,0.0360
28-09-2021 10:08,0.0380
28-09-2021 10:13,0.0350
28-09-2021 10:18,0.0370
28-09-2021 10:23,0.0440
28-09-2021 10:28,0.0360
28-09-2021 10:33,0.0370
28-09-2021 10:38,0.118
28-09-2021 10:43,0.104
28-09-2021 10:48,0.0410
28-09-2021 10:53,0.0370
28-09-2021 10:58,0.0300
28-09-2021 11:03,0.0370
28-09-2021 11:08,0.0350
28-09-2021 11:13,0.0310
28-09-2021 11:18,0.0340
28-09-2021 11:23,0.0370
28-09-2021 11:28,0.0380
28-09-2021 11:33,0.0310
28-09-2021 11:38,0.0420
28-09-2021 11:43,0.111
28-09-2021 11:48,0.0550
28-09-2021 11:53,0.0420
28-09-2021 11:58,0.0400
28-09-2021 12:03,0.0330
28-09-2021 12:08,0.0390
28-09-2021 12:13,0.0350
28-09-2021 12:18,0.0380
28-09-2021 12:23,0.0330
28-09-2021 12:28,0.0330
28-09-2021 12:33,0.0340
28-09-2021 12:38,0.0380
28-09-2021 12:43,0.0380
28-09-2021 12:48,0.122
28-09-2021 12:53,0.0800
28-09-2021 12:58,0.0420
28-09-2021 13:03,0.0360
28-09-2021 13:08,0.0360
28-09-2021 13:13,0.0310
28-09-2021 13:18,0.0370
28-09-2021 13:23,0.0350
28-09-2021 13:28,0.0420
28-09-2021 13:34,0.0350
28-09-2021 13:39,0.0360
28-09-2021 13:44,0.0380
28-09-2021 13:49,0.0400
28-09-2021 13:54,0.0370
28-09-2021 13:59,-0.11
28-09-2021 14:04,0.101
28-09-2021 14:09,0.0380
28-09-2021 14:14,0.0410
28-09-2021 14:19,0.0360
28-09-2021 14:24,0.0360
28-09-2021 14:29,0.0380
28-09-2021 14:34,0.0390
28-09-2021 14:39,0.0370
28-09-2021 14:44,0.0320
28-09-2021 14:49,0.0310
28-09-2021 14:54,0.0310
28-09-2021 14:59,0.0310
28-09-2021 15:04,0.0400
28-09-2021 15:09,0.102
28-09-2021 15:14,0.112
28-09-2021 15:19,0.0350
28-09-2021 15:24,0.0300
28-09-2021 15:29,0.0360
28-09-2021 15:34,0.0310
28-09-2021 15:39,0.0290
28-09-2021 15:44,0.0300
28-09-2021 15:49,0.0390
28-09-2021 15:54,0.0360
28-09-2021 15:59,0.0310
28-09-2021 16:04,0.0390
28-09-2021 16:09,0.0320
28-09-2021 16:14,0.0350
28-09-2021 16:19,0.0370
28-09-2021 16:24,0.0380
28-09-2021 16:29,0.0880
28-09-2021 16:34,0.0530
28-09-2021 16:39,0.0810
28-09-2021 16:44,0.0320
28-09-2021 16:49,0.0330
28-09-2021 16:54,0.0310
28-09-2021 16:59,0.0310
28-09-2021 17:04,0.0370
28-09-2021 17:09,0.0360
28-09-2021 17:14,0.0410
28-09-2021 17:19,0.0390
28-09-2021 17:24,0.0700
28-09-2021 17:29,0.122
28-09-2021 17:34,0.0450
28-09-2021 17:39,0.0410
28-09-2021 17:44,0.0330
28-09-2021 17:49,0.0310
28-09-2021 17:54,0.0330
28-09-2021 17:59,0.0380
28-09-2021 18:04,0.0380
28-09-2021 18:09,0.0300
28-09-2021 18:14,0.0410
28-09-2021 18:20,0.0350
28-09-2021 18:25,0.0360
28-09-2021 18:30,0.0310
28-09-2021 18:35,0.0360
28-09-2021 18:40,0.0350
28-09-2021 18:45,0.0860
28-09-2021 18:50,0.0920
28-09-2021 18:55,0.0560
28-09-2021 19:00,0.0390
28-09-2021 19:05,0.0410
28-09-2021 19:10,0.0390
28-09-2021 19:15,0.0370
28-09-2021 19:20,0.0410
28-09-2021 19:25,0.0410
28-09-2021 19:30,0.0370
28-09-2021 19:35,0.0360
28-09-2021 19:40,0.0350
28-09-2021 19:45,0.0400
28-09-2021 19:50,0.0400
28-09-2021 19:55,0.117
28-09-2021 20:00,0.114
28-09-2021 20:05,0.0970
28-09-2021 20:10,0.0300
28-09-2021 20:15,0.0320
28-09-2021 20:20,0.0400
28-09-2021 20:25,0.0860
28-09-2021 20:30,0.0370
28-09-2021 20:35,0.0380
28-09-2021 20:40,0.0380
28-09-2021 20:45,0.0400
28-09-2021 20:50,0.0320
28-09-2021 20:55,0.0370
28-09-2021 21:00,0.0350
28-09-2021 21:05,0.0340
28-09-2021 21:10,0.114
28-09-2021 21:15,0.0890
28-09-2021 21:20,0.0380
28-09-2021 21:25,0.0930
28-09-2021 21:30,0.0570
28-09-2021 21:35,0.0370
28-09-2021 21:40,0.0320
28-09-2021 21:45,0.0370
28-09-2021 21:50,0.0390
28-09-2021 21:55,0.0390
28-09-2021 22:00,0.0340
28-09-2021 22:05,0.0390
28-09-2021 22:10,0.0320
28-09-2021 22:15,0.0330
28-09-2021 22:20,0.0370
28-09-2021 22:25,0.109
28-09-2021 22:30,0.0610
28-09-2021 22:35,0.0360
28-09-2021 22:40,0.0340
28-09-2021 22:45,0.0320
28-09-2021 22:50,0.0310
28-09-2021 22:55,0.0370
28-09-2021 23:01,0.0310
28-09-2021 23:06,0.0320
28-09-2021 23:11,0.0340
28-09-2021 23:16,0.0390
28-09-2021 23:21,0.0380
28-09-2021 23:26,0.0390
28-09-2021 23:31,0.0370
28-09-2021 23:36,0.0390
28-09-2021 23:41,0.0300
28-09-2021 23:46,0.115
28-09-2021 23:51,0.0940
28-09-2021 23:56,0.0910
29-09-2021 00:01,0.0350
29-09-2021 00:06,0.0390
29-09-2021 00:11,0.103
29-09-2021 00:16,0.0880
29-09-2021 00:21,0.0360
29-09-2021 00:26,0.0320
29-09-2021 00:31,0.0310
29-09-2021 00:36,0.0310
29-09-2021 00:41,0.0320
29-09-2021 00:46,0.0330
29-09-2021 00:51,0.0330
29-09-2021 00:56,0.0330
29-09-2021 01:01,0.0310
29-09-2021 01:06,0.0300
29-09-2021 01:11,0.0320
29-09-2021 01:16,0.0330
29-09-2021 01:21,0.0340
29-09-2021 01:26,0.118
29-09-2021 01:31,0.0380
29-09-2021 01:36,0.0350
29-09-2021 01:41,0.0350
29-09-2021 01:46,0.0330
29-09-2021 01:51,0.0320
29-09-2021 01:56,0.0310
29-09-2021 02:01,0.0320
29-09-2021 02:06,0.0300
29-09-2021 02:11,0.0320
29-09-2021 02:16,0.0300
29-09-2021 02:21,0.0300
29-09-2021 02:26,0.0300
29-09-2021 02:31,0.0290
29-09-2021 02:36,0.0310
29-09-2021 02:41,0.0300
29-09-2021 02:46,0.0300
29-09-2021 02:51,0.0340
29-09-2021 02:56,0.0300
29-09-2021 03:01,0.0290
29-09-2021 03:06,0.0290
29-09-2021 03:11,0.0290
29-09-2021 03:16,0.106
29-09-2021 03:21,0.0400
29-09-2021 03:26,0.0340
29-09-2021 03:31,0.0330
29-09-2021 03:36,0.0300
29-09-2021 03:41,0.0300
29-09-2021 03:47,0.0300
29-09-2021 03:52,0.0300
29-09-2021 03:57,0.0300
29-09-2021 04:02,0.0290
29-09-2021 04:07,0.0300
29-09-2021 04:12,0.0340
29-09-2021 04:17,0.0300
29-09-2021 04:22,0.0300
29-09-2021 04:27,0.0300
29-09-2021 04:32,0.0290
29-09-2021 04:37,0.0300
29-09-2021 04:42,0.0300
29-09-2021 04:47,0.0300
29-09-2021 04:52,0.0300
29-09-2021 04:57,0.0290
29-09-2021 05:02,0.0290
29-09-2021 05:07,0.116
29-09-2021 05:12,0.116
29-09-2021 05:17,0.0400
29-09-2021 05:22,0.0330
29-09-2021 05:27,0.0300
29-09-2021 05:32,0.0300
29-09-2021 05:37,0.0290
29-09-2021 05:42,0.0300
29-09-2021 05:47,0.0300
29-09-2021 05:52,0.0300
29-09-2021 05:57,0.0300
29-09-2021 06:02,0.0320
29-09-2021 06:07,0.0330
29-09-2021 06:12,0.100
29-09-2021 06:17,0.0300
29-09-2021 06:22,0.0330
29-09-2021 06:27,0.0330
29-09-2021 06:32,0.0360
29-09-2021 06:37,0.0310
29-09-2021 06:42,0.0400
29-09-2021 06:47,0.0330
29-09-2021 06:52,0.123
29-09-2021 06:57,0.118
29-09-2021 07:02,0.0930
29-09-2021 07:07,0.115
29-09-2021 07:12,0.0960
29-09-2021 07:17,0.0460
29-09-2021 07:22,0.0330
29-09-2021 07:27,0.0310
29-09-2021 07:32,0.0310
29-09-2021 07:37,0.110
29-09-2021 07:42,0.106
29-09-2021 07:47,0.0370
29-09-2021 07:52,0.105
29-09-2021 07:57,0.0330
29-09-2021 08:02,0.0310
29-09-2021 08:07,0.0360
29-09-2021 08:12,0.115
29-09-2021 08:17,0.107
29-09-2021 08:22,0.0380
29-09-2021 08:28,0.0300
29-09-2021 08:33,0.0350
29-09-2021 08:38,0.0320
29-09-2021 08:43,0.0310
29-09-2021 08:48,0.0320
29-09-2021 08:53,0.0340
29-09-2021 08:58,0.0320
29-09-2021 09:03,0.0310
29-09-2021 09:08,0.0330
29-09-2021 09:13,0.0320
29-09-2021 09:18,0.0310
29-09-2021 09:23,0.0310
29-09-2021 09:28,0.0320
29-09-2021 09:33,0.107
29-09-2021 09:38,0.124
29-09-2021 09:43,0.0400
29-09-2021 09:48,0.0300
29-09-2021 09:53,0.0380
29-09-2021 09:58,0.0330
29-09-2021 10:03,0.0310
29-09-2021 10:08,0.0310
29-09-2021 10:13,0.0390
29-09-2021 10:18,0.0300
29-09-2021 10:23,0.0360
29-09-2021 10:28,0.0350
29-09-2021 10:33,0.0340
29-09-2021 10:38,0.0300
29-09-2021 10:43,0.0320
29-09-2021 10:48,0.0380
29-09-2021 10:53,0.0350
29-09-2021 10:58,0.0380
29-09-2021 11:03,0.0610
29-09-2021 11:08,0.125
29-09-2021 11:13,0.0960
29-09-2021 11:18,0.0360
29-09-2021 11:23,0.0310
29-09-2021 11:28,0.0390
29-09-2021 11:33,0.0310
29-09-2021 11:38,0.0370
29-09-2021 11:43,0.0340
29-09-2021 11:48,0.0330
29-09-2021 11:53,0.0340
29-09-2021 11:58,0.0310
29-09-2021 12:03,0.0310
29-09-2021 12:08,0.0310
29-09-2021 12:13,0.0330
29-09-2021 12:18,0.0320
29-09-2021 12:23,0.0310
29-09-2021 12:28,0.0350
29-09-2021 12:33,0.0300
29-09-2021 12:38,0.0320
29-09-2021 12:43,0.123
29-09-2021 12:48,0.0420
29-09-2021 12:53,0.0360
29-09-2021 12:58,0.0390
29-09-2021 13:03,0.123
29-09-2021 13:08,0.0630
29-09-2021 13:14,0.0310
29-09-2021 13:19,0.0310
29-09-2021 13:24,0.0300
29-09-2021 13:29,0.0310
29-09-2021 13:34,0.0340
29-09-2021 13:39,0.0340
29-09-2021 13:44,0.0330
29-09-2021 13:49,0.0340
29-09-2021 13:54,0.0360
29-09-2021 13:59,0.0340
29-09-2021 14:04,0.0340
29-09-2021 14:09,0.0340
29-09-2021 14:14,0.0350
29-09-2021 14:19,0.0290
29-09-2021 14:24,0.0330
29-09-2021 14:29,0.0340
29-09-2021 14:34,0.0330
29-09-2021 14:39,0.0370
29-09-2021 14:44,0.0310
29-09-2021 14:49,0.0340
29-09-2021 14:54,0.0340
29-09-2021 14:59,0.0110
29-09-2021 15:04,0.0320
29-09-2021 15:09,0.0300
29-09-2021 15:14,0.0300
29-09-2021 15:19,0.0330
29-09-2021 15:24,0.0330
29-09-2021 15:29,0.0310
29-09-2021 15:34,0.0310
29-09-2021 15:39,0.0300
29-09-2021 15:44,0.0310
29-09-2021 15:49,0.0300
29-09-2021 15:54,0.0330
29-09-2021 15:59,0.0340
29-09-2021 16:04,0.0340
29-09-2021 16:09,0.0320
29-09-2021 16:14,0.0330
29-09-2021 16:19,0.0300
29-09-2021 16:24,0.0340
29-09-2021 16:29,0.0320
29-09-2021 16:34,0.0340
29-09-2021 16:39,0.0340
29-09-2021 16:44,0.0680
29-09-2021 16:49,0.0930
29-09-2021 16:54,0.0360
29-09-2021 16:59,0.0350
29-09-2021 17:04,0.0340
29-09-2021 17:09,0.0330
29-09-2021 17:14,0.0300
29-09-2021 17:19,0.0340
29-09-2021 17:24,0.0300
29-09-2021 17:29,0.0320
29-09-2021 17:34,0.0310
29-09-2021 17:39,0.0340
29-09-2021 17:44,0.0320
29-09-2021 17:49,0.0310
29-09-2021 17:54,0.0320
29-09-2021 18:00,0.0330
29-09-2021 18:05,0.0300
29-09-2021 18:10,0.0300
29-09-2021 18:15,0.0380
29-09-2021 18:20,0.0400
29-09-2021 18:25,0.0340
29-09-2021 18:30,0.119
29-09-2021 18:35,0.0940
29-09-2021 18:40,0.0300
29-09-2021 18:45,0.0340
29-09-2021 18:50,0.0260
29-09-2021 18:55,0.0300
29-09-2021 19:00,0.0330
29-09-2021 19:05,0.102
29-09-2021 19:10,0.0400
29-09-2021 19:15,0.0310
29-09-2021 19:20,0.0310
29-09-2021 19:25,0.0350
29-09-2021 19:30,0.0310
29-09-2021 19:35,0.102
29-09-2021 19:40,0.0390
29-09-2021 19:45,0.0320
29-09-2021 19:50,0.0390
29-09-2021 19:55,0.0350
29-09-2021 20:00,0.112
29-09-2021 20:05,0.0330
29-09-2021 20:10,0.0390
29-09-2021 20:15,0.106
29-09-2021 20:20,0.0280
29-09-2021 20:25,0.101
29-09-2021 20:30,0.0400
29-09-2021 20:35,0.106
29-09-2021 20:40,0.112
29-09-2021 20:45,0.116
29-09-2021 20:50,0.0410
29-09-2021 20:55,0.108
29-09-2021 21:00,-0.25
29-09-2021 21:05,0.111
29-09-2021 21:10,0.117
29-09-2021 21:15,0.0380
29-09-2021 21:20,0.0980
29-09-2021 21:25,0.101
29-09-2021 21:30,0.0540
29-09-2021 21:35,0.112
29-09-2021 21:40,0.113
29-09-2021 21:45,0.0960
29-09-2021 21:50,0.0930
29-09-2021 21:55,0.0380
29-09-2021 22:00,0.106
29-09-2021 22:05,0.0530
29-09-2021 22:10,0.0520
29-09-2021 22:15,0.101
29-09-2021 22:20,0.102
29-09-2021 22:25,0.0410
29-09-2021 22:30,0.103
29-09-2021 22:35,0.104
29-09-2021 22:40,0.0370
29-09-2021 22:46,0.0320
29-09-2021 22:51,0.0310
29-09-2021 22:56,0.110
