"date","Torpagatan","Bergsjön","Chalmers","Tolered","Barlastplatsen","Torslanda flygpl","Ryaverket","Drakegatan"
"2021-05-14 05:42:00","411.60000000001907","515.4000000000411","429.00000000002234","427.0000000000201","681.3000000000402","305.89999999999964","355.80000000000524","401.6669999999965"
"2021-05-14 11:12:00","411.60000000001907","515.4000000000411","429.00000000002234","427.0000000000201","681.3000000000402","325.3000000000011","355.80000000000524","401.6669999999965"
"2021-05-14 15:54:00","411.60000000001907","515.4000000000411","429.00000000002234","427.0000000000201","681.3000000000402","325.3000000000011","373.6000000000054","401.6669999999965"
"2021-05-15 03:36:00","424.4000000000217","530.1000000000445","445.2000000000255","441.3000000000231","706.3000000000455","325.3000000000011","373.6000000000054","414.4699999999956"
"2021-05-15 09:04:00","424.4000000000217","530.1000000000445","445.2000000000255","441.3000000000231","706.3000000000455","336.1000000000032","373.6000000000054","414.4699999999956"
"2021-05-15 13:45:00","424.4000000000217","530.1000000000445","445.2000000000255","441.3000000000231","706.3000000000455","336.1000000000032","377.2000000000055","414.4699999999956"
"2021-05-16 01:30:00","428.20000000002227","532.8000000000451","449.6000000000262","445.60000000002384","714.100000000047","336.1000000000032","377.2000000000055","417.72499999999536"
"2021-05-16 06:56:00","428.20000000002227","532.8000000000451","449.6000000000262","445.60000000002384","714.100000000047","341.60000000000366","377.2000000000055","417.72499999999536"
"2021-05-16 11:36:00","428.20000000002227","532.8000000000451","449.6000000000262","445.60000000002384","714.100000000047","341.60000000000366","380.0000000000055","417.72499999999536"
"2021-05-16 23:24:00","428.3000000000223","532.9000000000451","453.40000000002624","448.00000000002416","723.9000000000474","341.60000000000366","380.0000000000055","418.15899999999533"
"2021-05-17 04:48:00","428.3000000000223","532.9000000000451","453.40000000002624","448.00000000002416","723.9000000000474","341.60000000000366","380.0000000000055","418.15899999999533"
"2021-05-17 21:18:00","428.3000000000223","532.9000000000451","453.40000000002624","448.00000000002416","723.9000000000474","341.60000000000366","380.0000000000055","418.15899999999533"
"2021-05-18 02:40:00","428.3000000000223","532.9000000000451","453.40000000002624","448.00000000002416","723.9000000000474","341.60000000000366","380.0000000000055","418.15899999999533"
"2021-05-18 19:12:00","428.3000000000223","532.9000000000451","453.50000000002626","448.00000000002416","723.9000000000474","341.60000000000366","380.0000000000055","418.15899999999533"
"2021-05-19 00:32:00","428.3000000000223","532.9000000000451","453.50000000002626","448.00000000002416","723.9000000000474","341.60000000000366","380.0000000000055","418.15899999999533"
"2021-05-19 22:24:00","428.3000000000223","532.9000000000451","453.50000000002626","448.00000000002416","723.9000000000474","341.60000000000366","380.0000000000055","418.15899999999533"
"2021-05-20 15:00:00","428.4000000000223","533.0000000000451","453.7000000000263","448.2000000000242","724.1000000000474","341.60000000000366","380.0000000000055","418.3759999999953"
"2021-05-21 00:51:00","428.4000000000223","533.0000000000451","453.7000000000263","448.2000000000242","724.1000000000474","341.60000000000366","380.10000000000554","418.3759999999953"
"2021-05-21 12:54:00","429.90000000002266","534.8000000000455","456.0000000000267","450.0000000000245","727.100000000048","341.60000000000366","380.10000000000554","420.5459999999952"
"2021-05-21 18:08:00","429.90000000002266","534.8000000000455","456.0000000000267","450.0000000000245","727.100000000048","343.000000000004","380.10000000000554","420.5459999999952"
"2021-05-21 22:42:00","429.90000000002266","534.8000000000455","456.0000000000267","450.0000000000245","727.100000000048","343.000000000004","381.00000000000557","420.5459999999952"
"2021-05-22 10:48:00","439.10000000002435","544.4000000000477","468.20000000002835","461.6000000000263","737.4000000000502","343.000000000004","381.00000000000557","432.0469999999944"
"2021-05-22 16:00:00","439.10000000002435","544.4000000000477","468.20000000002835","461.6000000000263","737.4000000000502","354.2000000000055","381.00000000000557","432.0469999999944"
"2021-05-22 20:33:00","439.10000000002435","544.4000000000477","468.20000000002835","461.6000000000263","737.4000000000502","354.2000000000055","393.10000000000593","432.0469999999944"
"2021-05-23 08:42:00","443.20000000002517","547.8000000000485","471.80000000002906","463.6000000000267","740.4000000000509","354.2000000000055","393.10000000000593","435.9529999999941"
"2021-05-23 13:52:00","443.20000000002517","547.8000000000485","471.80000000002906","463.6000000000267","740.4000000000509","354.80000000000564","393.10000000000593","435.9529999999941"
"2021-05-23 18:24:00","443.20000000002517","547.8000000000485","471.80000000002906","463.6000000000267","740.4000000000509","354.80000000000564","393.500000000006","435.9529999999941"
"2021-05-24 06:36:00","443.20000000002517","548.0000000000485","471.80000000002906","463.7000000000267","740.4000000000509","354.80000000000564","393.500000000006","435.9529999999941"
"2021-05-24 16:15:00","443.20000000002517","548.0000000000485","471.80000000002906","463.7000000000267","740.4000000000509","354.80000000000564","400.90000000000606","435.9529999999941"
"2021-05-25 04:30:00","457.00000000002734","560.4000000000509","485.3000000000312","478.4000000000286","757.1000000000538","354.80000000000564","400.90000000000606","450.4919999999933"
"2021-05-25 09:36:00","457.00000000002734","560.4000000000509","485.3000000000312","478.4000000000286","757.1000000000538","370.90000000000794","400.90000000000606","450.4919999999933"
"2021-05-25 14:06:00","457.00000000002734","560.4000000000509","485.3000000000312","478.4000000000286","757.1000000000538","370.90000000000794","406.6000000000065","450.4919999999933"
"2021-05-26 02:24:00","461.50000000002825","565.9000000000522","488.60000000003186","482.5000000000294","759.6000000000544","370.90000000000794","406.6000000000065","453.0959999999931"
"2021-05-26 07:28:00","461.50000000002825","565.9000000000522","488.60000000003186","482.5000000000294","759.6000000000544","372.1000000000082","406.6000000000065","453.0959999999931"
"2021-05-26 11:57:00","461.50000000002825","565.9000000000522","488.60000000003186","482.5000000000294","759.6000000000544","372.1000000000082","407.30000000000666","453.0959999999931"
"2021-05-27 00:18:00","461.8000000000283","566.3000000000523","489.20000000003193","482.80000000002946","759.8000000000544","372.1000000000082","407.30000000000666","453.3129999999931"
"2021-05-27 05:20:00","461.8000000000283","566.3000000000523","489.20000000003193","482.80000000002946","759.8000000000544","372.1000000000082","407.30000000000666","453.3129999999931"
"2021-05-27 09:48:00","461.8000000000283","566.3000000000523","489.20000000003193","482.80000000002946","759.8000000000544","372.1000000000082","407.4000000000067","453.3129999999931"
"2021-05-27 22:12:00","461.8000000000283","566.3000000000523","489.20000000003193","482.80000000002946","759.8000000000544","372.1000000000082","407.4000000000067","453.3129999999931"
"2021-05-28 03:12:00","461.8000000000283","566.3000000000523","489.20000000003193","482.80000000002946","759.8000000000544","372.1000000000082","407.4000000000067","453.3129999999931"
"2021-05-28 20:06:00","461.8000000000283","566.3000000000523","489.20000000003193","482.9000000000295","759.8000000000544","372.1000000000082","407.4000000000067","453.3129999999931"
"2021-05-29 01:04:00","461.8000000000283","566.3000000000523","489.20000000003193","482.9000000000295","759.8000000000544","372.1000000000082","407.4000000000067","453.3129999999931"
"2021-05-29 18:00:00","461.8000000000283","566.7000000000523","489.20000000003193","483.1000000000295","759.8000000000544","372.1000000000082","407.4000000000067","453.3129999999931"
"2021-05-29 22:56:00","461.8000000000283","566.7000000000523","489.20000000003193","483.1000000000295","759.8000000000544","372.1000000000082","407.4000000000067","453.3129999999931"
"2021-05-30 15:54:00","461.8000000000283","567.2000000000525","489.20000000003193","483.20000000002955","759.8000000000544","372.1000000000082","407.4000000000067","453.3129999999931"
"2021-05-30 20:48:00","461.8000000000283","567.2000000000525","489.20000000003193","483.20000000002955","759.8000000000544","372.1000000000082","407.4000000000067","453.3129999999931"
"2021-05-31 13:48:00","461.8000000000283","567.2000000000525","489.20000000003193","483.30000000002957","759.8000000000544","372.1000000000082","407.4000000000067","453.3129999999931"
"2021-06-01 11:42:00","461.8000000000283","567.6000000000525","489.20000000003193","483.30000000002957","759.8000000000544","372.1000000000082","407.4000000000067","453.3129999999931"
"2021-06-01 20:54:00","461.8000000000283","567.6000000000525","489.20000000003193","483.30000000002957","759.8000000000544","372.1000000000082","408.20000000000675","453.3129999999931"
"2021-06-02 09:36:00","462.30000000002843","568.2000000000527","489.70000000003205","483.9000000000297","760.8000000000545","372.1000000000082","408.20000000000675","453.7469999999931"
"2021-06-02 14:24:00","462.30000000002843","568.2000000000527","489.70000000003205","483.9000000000297","760.8000000000545","372.20000000000823","408.20000000000675","453.7469999999931"
"2021-06-03 07:30:00","462.30000000002843","568.2000000000527","489.70000000003205","483.9000000000297","760.8000000000545","372.20000000000823","408.20000000000675","453.7469999999931"
"2021-06-04 05:24:00","462.30000000002843","568.2000000000527","489.70000000003205","483.9000000000297","760.8000000000545","372.20000000000823","408.20000000000675","453.7469999999931"
"2021-06-04 10:08:00","462.30000000002843","568.2000000000527","489.70000000003205","483.9000000000297","760.8000000000545","553.4000000000083","408.20000000000675","453.7469999999931"
"2021-06-05 03:18:00","462.30000000002843","568.6000000000528","489.70000000003205","484.00000000002973","760.8000000000545","553.4000000000083","408.20000000000675","453.7469999999931"
